SS_delay,correct,trial_condition,worker_id,correct_response
0.5,1,noncrit_nosignal,s172,89.0
0.5,1,crit_go,s172,71.0
0.5,1,crit_go,s172,71.0
0.5,0,crit_stop,s172,71.0
0.45,1,noncrit_signal,s172,89.0
0.45,1,crit_go,s172,71.0
0.45,1,crit_go,s172,71.0
0.45,1,noncrit_nosignal,s172,89.0
0.45,1,crit_go,s172,71.0
0.45,1,crit_go,s172,71.0
0.45,1,noncrit_signal,s172,89.0
0.45,1,noncrit_nosignal,s172,89.0
0.45,0,crit_stop,s172,71.0
0.4,1,noncrit_nosignal,s172,89.0
0.4,0,crit_stop,s172,71.0
0.35,1,noncrit_signal,s172,89.0
0.35,1,crit_go,s172,71.0
0.35,1,noncrit_nosignal,s172,89.0
0.35,1,noncrit_signal,s172,89.0
0.35,1,noncrit_nosignal,s172,89.0
0.35,0,crit_stop,s172,71.0
0.3,1,noncrit_nosignal,s172,89.0
0.3,1,crit_go,s172,71.0
0.3,1,noncrit_nosignal,s172,89.0
0.3,1,noncrit_nosignal,s172,89.0
0.3,1,noncrit_signal,s172,89.0
0.3,1,crit_stop,s172,71.0
0.35,1,noncrit_signal,s172,89.0
0.35,1,crit_go,s172,71.0
0.35,1,crit_go,s172,71.0
0.35,1,noncrit_nosignal,s172,89.0
0.35,1,noncrit_signal,s172,89.0
0.35,0,crit_stop,s172,71.0
0.3,1,noncrit_nosignal,s172,89.0
0.3,1,crit_stop,s172,71.0
0.35,1,crit_go,s172,71.0
0.35,1,noncrit_signal,s172,89.0
0.35,1,crit_go,s172,71.0
0.35,1,crit_go,s172,71.0
0.35,1,crit_go,s172,71.0
0.35,1,noncrit_nosignal,s172,89.0
0.35,1,noncrit_signal,s172,89.0
0.35,1,crit_stop,s172,71.0
0.4,1,noncrit_nosignal,s172,89.0
0.4,1,crit_go,s172,71.0
0.4,1,crit_go,s172,71.0
0.4,1,crit_go,s172,71.0
0.4,1,noncrit_signal,s172,89.0
0.4,1,noncrit_signal,s172,89.0
0.4,1,crit_go,s172,71.0
0.4,1,crit_stop,s172,71.0
0.45,1,noncrit_signal,s172,89.0
0.45,1,crit_go,s172,71.0
0.45,0,crit_stop,s172,71.0
0.4,1,crit_go,s172,71.0
0.4,1,noncrit_nosignal,s172,89.0
0.4,1,noncrit_nosignal,s172,89.0
0.4,1,crit_go,s172,71.0
0.4,1,crit_stop,s172,71.0
0.45,0,crit_stop,s172,71.0
0.4,1,noncrit_nosignal,s172,89.0
0.4,1,crit_stop,s172,71.0
0.45,1,crit_go,s172,71.0
0.45,0,crit_stop,s172,71.0
0.25,1,crit_go,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,0,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_stop,s192,71.0
0.25,1,crit_go,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,0,noncrit_nosignal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,0,crit_stop,s192,71.0
0.2,1,crit_stop,s192,71.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,1,crit_go,s192,71.0
0.25,1,crit_stop,s192,71.0
0.3,1,noncrit_nosignal,s192,89.0
0.3,1,crit_go,s192,71.0
0.3,0,crit_stop,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,1,noncrit_nosignal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,1,crit_go,s192,71.0
0.25,0,crit_stop,s192,71.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,0,crit_go,s192,71.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_signal,s192,89.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,0,crit_stop,s192,71.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,0,crit_stop,s192,71.0
0.05,1,noncrit_signal,s192,89.0
0.05,1,crit_go,s192,71.0
0.05,1,noncrit_nosignal,s192,89.0
0.05,1,crit_go,s192,71.0
0.05,1,crit_go,s192,71.0
0.05,1,noncrit_nosignal,s192,89.0
0.05,1,noncrit_signal,s192,89.0
0.05,1,crit_go,s192,71.0
0.05,1,crit_stop,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,0,crit_stop,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_stop,s192,71.0
0.25,1,noncrit_signal,s192,89.0
0.25,1,crit_go,s192,71.0
0.25,0,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,0,crit_stop,s192,71.0
0.15,0,crit_stop,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,0,crit_stop,s192,71.0
0.1,0,crit_go,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,crit_stop,s192,71.0
0.25,0,crit_stop,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_signal,s192,89.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,0,crit_stop,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,0,crit_stop,s192,71.0
0.05,1,crit_go,s192,71.0
0.05,1,crit_stop,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,0,crit_stop,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,noncrit_signal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_stop,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,0,crit_stop,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_go,s192,71.0
0.1,1,crit_stop,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,0,crit_stop,s192,71.0
0.1,1,noncrit_nosignal,s192,89.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,0,crit_go,s192,71.0
0.15,1,crit_stop,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_stop,s192,71.0
0.2,0,crit_stop,s192,71.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_signal,s192,89.0
0.15,1,crit_stop,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,0,noncrit_nosignal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,noncrit_signal,s192,89.0
0.2,1,crit_go,s192,71.0
0.2,1,crit_go,s192,71.0
0.2,1,noncrit_nosignal,s192,89.0
0.2,0,crit_stop,s192,71.0
0.15,0,crit_stop,s192,71.0
0.1,1,crit_stop,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,1,crit_go,s192,71.0
0.15,1,noncrit_nosignal,s192,89.0
0.15,0,crit_stop,s192,71.0
0.1,0,crit_stop,s192,71.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,crit_stop,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,noncrit_signal,s234,71.0
0.35,1,crit_stop,s234,89.0
0.4,1,noncrit_nosignal,s234,71.0
0.4,1,noncrit_nosignal,s234,71.0
0.4,1,crit_go,s234,89.0
0.4,1,noncrit_nosignal,s234,71.0
0.4,1,crit_go,s234,89.0
0.4,1,noncrit_signal,s234,71.0
0.4,1,noncrit_signal,s234,71.0
0.4,1,noncrit_signal,s234,71.0
0.4,1,crit_go,s234,89.0
0.4,1,crit_go,s234,89.0
0.4,1,noncrit_nosignal,s234,71.0
0.4,0,crit_stop,s234,89.0
0.35,0,crit_stop,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_stop,s234,89.0
0.4,1,crit_stop,s234,89.0
0.45,1,crit_go,s234,89.0
0.45,1,noncrit_nosignal,s234,71.0
0.45,1,noncrit_signal,s234,71.0
0.45,0,crit_stop,s234,89.0
0.4,1,crit_go,s234,89.0
0.4,0,crit_stop,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,0,noncrit_signal,s234,71.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,0,crit_stop,s234,89.0
0.25,1,noncrit_signal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,crit_go,s234,89.0
0.25,1,crit_stop,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,0,crit_stop,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,crit_go,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_signal,s234,71.0
0.25,1,crit_go,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,crit_go,s234,89.0
0.25,1,crit_stop,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,0,crit_go,s234,89.0
0.35,0,crit_stop,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,0,noncrit_signal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,crit_go,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,0,crit_stop,s234,89.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,crit_stop,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,0,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_stop,s234,89.0
0.35,0,noncrit_signal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,crit_stop,s234,89.0
0.4,1,crit_go,s234,89.0
0.4,0,crit_stop,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,0,crit_go,s234,89.0
0.3,0,noncrit_nosignal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,crit_stop,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,noncrit_nosignal,s234,71.0
0.35,1,crit_go,s234,89.0
0.35,1,noncrit_signal,s234,71.0
0.35,0,crit_stop,s234,89.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,0,crit_stop,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,1,noncrit_signal,s234,71.0
0.25,1,crit_go,s234,89.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,0,noncrit_signal,s234,71.0
0.25,1,crit_stop,s234,89.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,0,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,0,crit_stop,s234,89.0
0.25,0,noncrit_signal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,0,crit_stop,s234,89.0
0.2,0,crit_go,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,0,crit_stop,s234,89.0
0.15,1,crit_stop,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,1,crit_stop,s234,89.0
0.25,0,crit_go,s234,89.0
0.25,0,crit_stop,s234,89.0
0.2,0,noncrit_nosignal,s234,71.0
0.2,1,noncrit_nosignal,s234,71.0
0.2,1,noncrit_signal,s234,71.0
0.2,0,crit_go,s234,89.0
0.2,1,noncrit_signal,s234,71.0
0.2,0,crit_go,s234,89.0
0.2,0,crit_stop,s234,89.0
0.15,1,crit_go,s234,89.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,crit_stop,s234,89.0
0.2,1,noncrit_nosignal,s234,71.0
0.2,1,noncrit_signal,s234,71.0
0.2,0,crit_stop,s234,89.0
0.15,1,crit_stop,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,1,noncrit_nosignal,s234,71.0
0.2,1,crit_go,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,0,noncrit_signal,s234,71.0
0.2,1,noncrit_nosignal,s234,71.0
0.2,1,noncrit_signal,s234,71.0
0.2,0,crit_stop,s234,89.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,0,noncrit_signal,s234,71.0
0.15,0,noncrit_nosignal,s234,71.0
0.15,1,crit_go,s234,89.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,noncrit_signal,s234,71.0
0.15,0,noncrit_signal,s234,71.0
0.15,1,crit_go,s234,89.0
0.15,1,noncrit_signal,s234,71.0
0.15,0,crit_stop,s234,89.0
0.1,1,crit_go,s234,89.0
0.1,1,crit_stop,s234,89.0
0.15,1,noncrit_nosignal,s234,71.0
0.15,1,crit_stop,s234,89.0
0.2,1,crit_go,s234,89.0
0.2,0,crit_go,s234,89.0
0.2,1,crit_stop,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,0,noncrit_nosignal,s234,71.0
0.25,1,crit_stop,s234,89.0
0.3,0,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,1,noncrit_signal,s234,71.0
0.3,1,noncrit_nosignal,s234,71.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,0,noncrit_signal,s234,71.0
0.3,1,crit_go,s234,89.0
0.3,1,crit_go,s234,89.0
0.3,0,crit_stop,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,1,crit_go,s234,89.0
0.25,0,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s234,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,crit_stop,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,0,crit_stop,s251,89.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,crit_stop,s251,89.0
0.3,0,crit_stop,s251,89.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,0,noncrit_signal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_signal,s251,71.0
0.25,0,crit_stop,s251,89.0
0.2,1,crit_go,s251,89.0
0.2,1,noncrit_nosignal,s251,71.0
0.2,1,noncrit_signal,s251,71.0
0.2,0,noncrit_nosignal,s251,71.0
0.2,1,crit_go,s251,89.0
0.2,1,crit_go,s251,89.0
0.2,1,crit_go,s251,89.0
0.2,1,crit_go,s251,89.0
0.2,1,noncrit_signal,s251,71.0
0.2,1,noncrit_signal,s251,71.0
0.2,1,noncrit_nosignal,s251,71.0
0.2,1,noncrit_signal,s251,71.0
0.2,1,crit_stop,s251,89.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,crit_stop,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_stop,s251,89.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,crit_stop,s251,89.0
0.4,1,crit_go,s251,89.0
0.4,1,crit_go,s251,89.0
0.4,0,crit_stop,s251,89.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,crit_go,s251,89.0
0.35,1,noncrit_signal,s251,71.0
0.35,1,crit_go,s251,89.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,crit_go,s251,89.0
0.35,1,noncrit_signal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,0,crit_stop,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,0,noncrit_signal,s251,71.0
0.3,0,crit_go,s251,89.0
0.3,1,crit_stop,s251,89.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,0,crit_stop,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,0,crit_stop,s251,89.0
0.25,1,crit_go,s251,89.0
0.25,1,crit_stop,s251,89.0
0.3,1,noncrit_signal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_signal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_stop,s251,89.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,1,noncrit_signal,s251,71.0
0.35,1,noncrit_nosignal,s251,71.0
0.35,0,crit_stop,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,0,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,1,noncrit_signal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,0,crit_stop,s251,89.0
0.25,1,crit_stop,s251,89.0
0.3,1,noncrit_signal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,noncrit_signal,s251,71.0
0.3,0,crit_stop,s251,89.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,crit_go,s251,89.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,noncrit_signal,s251,71.0
0.25,1,crit_go,s251,89.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,1,noncrit_nosignal,s251,71.0
0.25,0,crit_stop,s251,89.0
0.2,1,crit_stop,s251,89.0
0.25,1,crit_stop,s251,89.0
0.3,1,noncrit_nosignal,s251,71.0
0.3,1,crit_go,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,1,crit_go,s251,89.0
0.3,0,crit_stop,s251,89.0
